Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Season,RoundNumber,RaceName
0 days 01:22:45.265000,27.3,18.0,1010.2,False,34.1,254,2.8,2025,2,Chinese Grand Prix
0 days 01:23:45.274000,27.2,18.0,1010.2,False,34.0,245,3.1,2025,2,Chinese Grand Prix
0 days 01:24:45.295000,27.2,18.0,1010.1,False,33.9,234,2.3,2025,2,Chinese Grand Prix
0 days 01:25:45.313000,27.1,18.0,1010.2,False,33.9,247,2.0,2025,2,Chinese Grand Prix
0 days 01:26:45.324000,27.2,18.0,1010.1,False,34.6,248,2.0,2025,2,Chinese Grand Prix
0 days 01:27:45.326000,27.2,18.0,1010.1,False,34.7,229,1.6,2025,2,Chinese Grand Prix
0 days 01:28:45.348000,27.3,18.0,1010.1,False,34.8,250,2.5,2025,2,Chinese Grand Prix
0 days 01:29:45.351000,27.3,19.0,1010.1,False,34.8,188,1.2,2025,2,Chinese Grand Prix
0 days 01:30:45.351000,27.3,19.0,1010.2,False,34.8,246,2.1,2025,2,Chinese Grand Prix
0 days 01:31:45.367000,27.4,18.0,1010.1,False,35.0,256,2.3,2025,2,Chinese Grand Prix
0 days 01:32:45.356000,27.4,19.0,1010.1,False,35.2,261,3.0,2025,2,Chinese Grand Prix
0 days 01:33:45.370000,27.4,18.0,1010.1,False,35.3,237,4.3,2025,2,Chinese Grand Prix
0 days 01:34:45.371000,27.4,18.0,1010.1,False,35.6,242,3.3,2025,2,Chinese Grand Prix
0 days 01:35:45.372000,27.4,18.0,1010.1,False,35.6,243,2.8,2025,2,Chinese Grand Prix
0 days 01:36:45.379000,27.4,19.0,1010.1,False,35.6,247,2.3,2025,2,Chinese Grand Prix
0 days 01:37:45.360000,27.4,19.0,1010.0,False,35.6,246,2.5,2025,2,Chinese Grand Prix
0 days 01:38:45.360000,27.4,19.0,1010.1,False,35.6,263,1.8,2025,2,Chinese Grand Prix
0 days 01:39:45.381000,27.4,19.0,1010.1,False,35.4,260,2.0,2025,2,Chinese Grand Prix
0 days 01:40:45.401000,27.4,19.0,1010.1,False,35.3,257,2.8,2025,2,Chinese Grand Prix
0 days 01:41:45.402000,27.5,19.0,1010.1,False,35.0,247,3.1,2025,2,Chinese Grand Prix
0 days 01:42:45.406000,27.5,19.0,1010.1,False,34.7,248,3.6,2025,2,Chinese Grand Prix
0 days 01:43:45.391000,27.3,19.0,1010.1,False,34.4,243,3.2,2025,2,Chinese Grand Prix
0 days 01:44:45.445000,27.1,19.0,1010.2,False,34.3,241,3.2,2025,2,Chinese Grand Prix
0 days 01:45:45.414000,27.1,19.0,1010.2,False,34.1,246,3.2,2025,2,Chinese Grand Prix
0 days 01:46:45.458000,27.0,19.0,1010.2,False,33.9,250,2.9,2025,2,Chinese Grand Prix
0 days 01:47:45.442000,26.9,20.0,1010.2,False,33.8,256,2.2,2025,2,Chinese Grand Prix
0 days 01:48:45.452000,26.9,20.0,1010.2,False,33.7,232,2.5,2025,2,Chinese Grand Prix
0 days 01:49:45.460000,26.9,20.0,1010.1,False,33.7,245,2.0,2025,2,Chinese Grand Prix
0 days 01:50:45.456000,27.0,20.0,1010.1,False,33.5,258,3.2,2025,2,Chinese Grand Prix
0 days 01:51:45.457000,26.9,20.0,1010.2,False,33.3,254,3.5,2025,2,Chinese Grand Prix
0 days 01:52:45.461000,26.8,20.0,1010.1,False,33.2,269,2.8,2025,2,Chinese Grand Prix
0 days 01:53:45.456000,26.8,20.0,1010.1,False,33.2,264,2.4,2025,2,Chinese Grand Prix
0 days 01:54:45.522000,26.8,20.0,1010.1,False,33.1,246,2.5,2025,2,Chinese Grand Prix
0 days 01:55:45.481000,26.8,20.0,1010.1,False,33.0,261,1.8,2025,2,Chinese Grand Prix
0 days 01:56:45.485000,26.8,20.0,1010.2,False,33.0,239,1.6,2025,2,Chinese Grand Prix
0 days 01:57:45.499000,26.8,20.0,1010.2,False,32.9,249,2.9,2025,2,Chinese Grand Prix
0 days 01:58:45.503000,26.8,20.0,1010.1,False,32.9,268,2.6,2025,2,Chinese Grand Prix
0 days 01:59:45.510000,26.8,20.0,1010.1,False,32.8,261,2.1,2025,2,Chinese Grand Prix
0 days 02:00:45.491000,26.8,21.0,1010.2,False,32.7,256,1.2,2025,2,Chinese Grand Prix
0 days 02:01:45.509000,26.8,20.0,1010.2,False,32.7,267,2.6,2025,2,Chinese Grand Prix
0 days 02:02:45.513000,26.8,20.0,1010.1,False,32.6,279,1.3,2025,2,Chinese Grand Prix
0 days 02:03:45.516000,26.8,21.0,1010.1,False,32.5,266,1.6,2025,2,Chinese Grand Prix
0 days 02:04:45.513000,26.8,21.0,1010.1,False,32.4,269,1.3,2025,2,Chinese Grand Prix
0 days 02:05:45.525000,26.8,21.0,1010.2,False,32.3,258,1.2,2025,2,Chinese Grand Prix
0 days 02:06:45.526000,26.8,20.0,1010.2,False,32.2,201,1.1,2025,2,Chinese Grand Prix
0 days 02:07:45.524000,26.8,21.0,1010.1,False,32.2,277,0.9,2025,2,Chinese Grand Prix
0 days 02:08:45.534000,26.7,21.0,1010.1,False,32.1,212,1.5,2025,2,Chinese Grand Prix
0 days 02:09:45.541000,26.7,21.0,1010.1,False,32.1,255,1.2,2025,2,Chinese Grand Prix
0 days 02:10:45.535000,26.7,20.0,1010.1,False,32.1,264,2.3,2025,2,Chinese Grand Prix
0 days 02:11:45.525000,26.6,20.0,1010.1,False,32.0,267,2.1,2025,2,Chinese Grand Prix
0 days 02:12:45.542000,26.6,21.0,1010.1,False,31.9,233,2.2,2025,2,Chinese Grand Prix
0 days 02:13:45.559000,26.6,21.0,1010.1,False,31.8,237,2.5,2025,2,Chinese Grand Prix
0 days 02:14:45.573000,26.5,21.0,1010.1,False,31.7,271,2.1,2025,2,Chinese Grand Prix
0 days 02:15:45.570000,26.5,21.0,1010.1,False,31.7,254,2.1,2025,2,Chinese Grand Prix
0 days 02:16:45.573000,26.5,21.0,1010.2,False,31.7,265,1.7,2025,2,Chinese Grand Prix
0 days 02:17:45.574000,26.6,21.0,1010.2,False,31.6,0,1.1,2025,2,Chinese Grand Prix
0 days 02:18:45.597000,26.6,21.0,1010.2,False,31.6,269,1.0,2025,2,Chinese Grand Prix
0 days 02:19:45.598000,26.5,21.0,1010.2,False,31.6,0,0.9,2025,2,Chinese Grand Prix
0 days 02:20:45.602000,26.6,21.0,1010.1,False,31.5,44,0.7,2025,2,Chinese Grand Prix
0 days 02:21:45.623000,26.6,21.0,1010.0,False,31.4,256,1.3,2025,2,Chinese Grand Prix
0 days 02:22:45.619000,26.6,21.0,1010.0,False,31.3,224,1.5,2025,2,Chinese Grand Prix
0 days 02:23:45.628000,26.5,21.0,1010.1,False,31.3,254,1.0,2025,2,Chinese Grand Prix
0 days 02:24:45.650000,26.5,21.0,1010.1,False,31.2,247,0.6,2025,2,Chinese Grand Prix
0 days 02:25:45.652000,26.5,21.0,1010.2,False,31.2,265,1.2,2025,2,Chinese Grand Prix
0 days 02:26:45.651000,26.6,21.0,1010.1,False,31.2,221,1.9,2025,2,Chinese Grand Prix
0 days 02:27:45.664000,26.5,21.0,1010.2,False,31.0,245,1.8,2025,2,Chinese Grand Prix
0 days 02:28:45.651000,26.5,21.0,1010.2,False,30.8,259,1.5,2025,2,Chinese Grand Prix
0 days 02:29:45.651000,26.5,21.0,1010.3,False,30.7,219,2.6,2025,2,Chinese Grand Prix
0 days 02:30:45.656000,26.5,22.0,1010.2,False,30.7,259,1.1,2025,2,Chinese Grand Prix
0 days 02:31:45.674000,26.4,22.0,1010.2,False,30.7,288,1.0,2025,2,Chinese Grand Prix
0 days 02:32:45.673000,26.4,22.0,1010.2,False,30.6,262,2.2,2025,2,Chinese Grand Prix
0 days 02:33:45.673000,26.4,22.0,1010.1,False,30.5,238,2.1,2025,2,Chinese Grand Prix
0 days 00:00:25.703000,14.6,76.0,1009.9,False,22.5,324,1.1,2025,3,Japanese Grand Prix
0 days 00:01:25.704000,14.5,75.0,1009.9,False,22.6,121,0.4,2025,3,Japanese Grand Prix
0 days 00:02:25.688000,14.4,75.0,1009.9,False,22.8,132,1.5,2025,3,Japanese Grand Prix
0 days 00:03:25.704000,14.5,76.0,1010.0,False,23.0,136,0.6,2025,3,Japanese Grand Prix
0 days 00:04:25.705000,14.6,74.0,1009.9,False,22.9,152,0.9,2025,3,Japanese Grand Prix
0 days 00:05:25.690000,14.6,75.0,1009.9,False,23.0,196,1.6,2025,3,Japanese Grand Prix
0 days 00:06:25.706000,14.6,74.0,1009.8,False,23.0,113,1.3,2025,3,Japanese Grand Prix
0 days 00:07:25.706000,14.6,74.0,1009.8,False,22.9,167,1.1,2025,3,Japanese Grand Prix
0 days 00:08:25.707000,14.6,75.0,1009.9,False,22.9,157,0.8,2025,3,Japanese Grand Prix
0 days 00:09:25.723000,14.6,75.0,1009.9,False,23.0,170,1.6,2025,3,Japanese Grand Prix
0 days 00:10:25.707000,14.7,73.0,1009.9,False,23.0,184,1.7,2025,3,Japanese Grand Prix
0 days 00:11:25.739000,14.6,74.0,1009.8,False,22.7,175,1.3,2025,3,Japanese Grand Prix
0 days 00:12:25.702000,14.5,74.0,1009.9,False,22.7,0,1.0,2025,3,Japanese Grand Prix
0 days 00:13:25.718000,14.5,76.0,1009.8,False,22.5,343,0.4,2025,3,Japanese Grand Prix
0 days 00:14:25.712000,14.5,75.0,1009.8,False,22.3,194,0.7,2025,3,Japanese Grand Prix
0 days 00:15:25.732000,14.5,74.0,1009.8,False,22.2,246,1.8,2025,3,Japanese Grand Prix
0 days 00:16:25.732000,14.5,74.0,1009.8,False,21.9,340,2.1,2025,3,Japanese Grand Prix
0 days 00:17:25.732000,14.5,74.0,1009.8,False,21.2,355,1.1,2025,3,Japanese Grand Prix
0 days 00:18:25.814000,14.5,74.0,1009.8,False,20.9,6,1.3,2025,3,Japanese Grand Prix
0 days 00:19:25.752000,14.4,75.0,1009.8,False,20.9,286,1.1,2025,3,Japanese Grand Prix
0 days 00:20:25.757000,14.4,76.0,1009.7,False,21.0,201,0.9,2025,3,Japanese Grand Prix
0 days 00:21:25.755000,14.4,76.0,1009.8,False,21.0,242,1.7,2025,3,Japanese Grand Prix
0 days 00:22:25.771000,14.4,76.0,1009.8,False,20.8,322,0.5,2025,3,Japanese Grand Prix
0 days 00:23:25.762000,14.4,75.0,1009.8,False,20.8,156,1.3,2025,3,Japanese Grand Prix
0 days 00:24:25.780000,14.4,75.0,1009.8,False,20.9,219,1.2,2025,3,Japanese Grand Prix
0 days 00:25:25.780000,14.4,74.0,1009.8,False,20.8,231,1.4,2025,3,Japanese Grand Prix
0 days 00:26:25.796000,14.3,75.0,1009.8,False,20.5,292,1.1,2025,3,Japanese Grand Prix
0 days 00:27:25.793000,14.2,75.0,1009.7,False,20.2,4,0.9,2025,3,Japanese Grand Prix
0 days 00:28:25.809000,14.2,75.0,1009.7,False,20.1,326,1.3,2025,3,Japanese Grand Prix
0 days 00:29:25.810000,14.2,76.0,1009.7,False,20.2,336,0.9,2025,3,Japanese Grand Prix
0 days 00:30:25.829000,14.2,76.0,1009.7,False,20.4,324,1.4,2025,3,Japanese Grand Prix
0 days 00:31:25.848000,14.2,76.0,1009.6,False,20.4,324,0.6,2025,3,Japanese Grand Prix
0 days 00:32:25.833000,14.2,76.0,1009.6,False,20.5,310,1.1,2025,3,Japanese Grand Prix
0 days 00:33:25.834000,14.2,75.0,1009.6,False,20.5,281,1.0,2025,3,Japanese Grand Prix
0 days 00:34:25.850000,14.2,75.0,1009.6,False,20.5,340,0.9,2025,3,Japanese Grand Prix
0 days 00:35:25.850000,14.2,76.0,1009.6,False,20.6,3,1.2,2025,3,Japanese Grand Prix
0 days 00:36:25.860000,14.3,76.0,1009.5,False,20.7,17,1.1,2025,3,Japanese Grand Prix
0 days 00:37:25.877000,14.3,76.0,1009.5,False,21.2,0,0.8,2025,3,Japanese Grand Prix
0 days 00:38:25.899000,14.4,75.0,1009.4,False,21.5,100,0.6,2025,3,Japanese Grand Prix
0 days 00:39:25.924000,14.4,75.0,1009.5,False,21.7,169,0.7,2025,3,Japanese Grand Prix
0 days 00:40:25.940000,14.5,74.0,1009.5,False,21.7,0,0.7,2025,3,Japanese Grand Prix
0 days 00:41:25.956000,14.4,75.0,1009.5,False,21.7,349,0.7,2025,3,Japanese Grand Prix
0 days 00:42:25.956000,14.4,74.0,1009.5,False,21.7,232,1.2,2025,3,Japanese Grand Prix
0 days 00:43:25.954000,14.5,74.0,1009.5,False,21.5,334,1.6,2025,3,Japanese Grand Prix
0 days 00:44:25.947000,14.5,74.0,1009.4,False,21.3,319,1.5,2025,3,Japanese Grand Prix
0 days 00:45:25.944000,14.4,75.0,1009.5,False,21.3,323,1.5,2025,3,Japanese Grand Prix
0 days 00:46:25.958000,14.4,75.0,1009.4,False,21.5,343,1.1,2025,3,Japanese Grand Prix
0 days 00:47:25.957000,14.3,76.0,1009.5,False,21.5,335,0.5,2025,3,Japanese Grand Prix
0 days 00:48:25.987000,14.4,75.0,1009.3,False,21.6,323,1.0,2025,3,Japanese Grand Prix
0 days 00:49:26.003000,14.4,75.0,1009.3,False,21.4,288,1.4,2025,3,Japanese Grand Prix
0 days 00:50:25.988000,14.4,75.0,1009.4,False,21.4,0,1.2,2025,3,Japanese Grand Prix
0 days 00:51:25.989000,14.4,76.0,1009.4,False,21.3,322,1.3,2025,3,Japanese Grand Prix
0 days 00:52:26.005000,14.3,77.0,1009.5,False,21.3,318,0.9,2025,3,Japanese Grand Prix
0 days 00:53:26.021000,14.4,76.0,1009.4,False,21.3,290,1.2,2025,3,Japanese Grand Prix
0 days 00:54:26.047000,14.4,76.0,1009.4,False,21.1,357,2.1,2025,3,Japanese Grand Prix
0 days 00:55:26.041000,14.3,76.0,1009.5,False,21.0,218,1.6,2025,3,Japanese Grand Prix
0 days 00:56:26.041000,14.3,77.0,1009.5,False,21.0,231,0.9,2025,3,Japanese Grand Prix
0 days 00:57:26.032000,14.3,77.0,1009.4,False,21.0,217,0.9,2025,3,Japanese Grand Prix
0 days 00:58:26.033000,14.2,77.0,1009.5,False,20.8,118,0.7,2025,3,Japanese Grand Prix
0 days 00:59:26.033000,14.3,77.0,1009.5,False,20.8,319,1.5,2025,3,Japanese Grand Prix
0 days 01:00:26.049000,14.2,77.0,1009.5,False,20.9,223,1.1,2025,3,Japanese Grand Prix
0 days 01:01:26.050000,14.3,77.0,1009.5,False,20.9,239,1.1,2025,3,Japanese Grand Prix
0 days 01:02:26.034000,14.3,77.0,1009.4,False,20.7,317,1.5,2025,3,Japanese Grand Prix
0 days 01:03:26.050000,14.2,77.0,1009.4,False,20.6,15,1.3,2025,3,Japanese Grand Prix
0 days 01:04:26.066000,14.3,77.0,1009.2,False,20.7,60,1.1,2025,3,Japanese Grand Prix
0 days 01:05:26.067000,14.3,78.0,1009.3,False,20.6,349,1.7,2025,3,Japanese Grand Prix
0 days 01:06:26.083000,14.3,78.0,1009.3,False,20.6,339,1.4,2025,3,Japanese Grand Prix
0 days 01:07:26.090000,14.3,77.0,1009.2,False,20.7,341,2.3,2025,3,Japanese Grand Prix
0 days 01:08:26.106000,14.3,78.0,1009.3,False,20.6,204,1.7,2025,3,Japanese Grand Prix
0 days 01:09:26.087000,14.3,78.0,1009.2,False,20.7,238,1.2,2025,3,Japanese Grand Prix
0 days 01:10:26.097000,14.3,77.0,1009.2,False,20.7,336,1.7,2025,3,Japanese Grand Prix
0 days 01:11:26.098000,14.3,78.0,1009.2,False,20.6,345,1.7,2025,3,Japanese Grand Prix
0 days 01:12:26.111000,14.3,78.0,1009.2,False,20.6,342,0.8,2025,3,Japanese Grand Prix
0 days 01:13:26.124000,14.3,78.0,1009.2,False,20.2,256,1.1,2025,3,Japanese Grand Prix
0 days 01:14:26.110000,14.3,78.0,1009.2,False,20.4,346,1.0,2025,3,Japanese Grand Prix
0 days 01:15:26.110000,14.3,78.0,1009.2,False,20.4,333,1.0,2025,3,Japanese Grand Prix
0 days 01:16:26.125000,14.3,78.0,1009.2,False,20.4,333,1.0,2025,3,Japanese Grand Prix
0 days 01:17:26.132000,14.3,78.0,1009.2,False,20.4,333,1.0,2025,3,Japanese Grand Prix
0 days 01:18:26.132000,14.3,77.0,1009.2,False,20.3,333,1.3,2025,3,Japanese Grand Prix
0 days 01:19:26.117000,14.4,77.0,1009.2,False,20.3,256,1.5,2025,3,Japanese Grand Prix
0 days 01:20:26.165000,14.5,76.0,1009.2,False,20.1,71,1.8,2025,3,Japanese Grand Prix
0 days 01:21:26.143000,14.5,76.0,1009.2,False,19.9,213,1.6,2025,3,Japanese Grand Prix
0 days 01:22:26.144000,14.4,76.0,1009.1,False,20.0,203,1.4,2025,3,Japanese Grand Prix
0 days 01:23:26.144000,14.4,77.0,1009.1,False,20.0,281,1.9,2025,3,Japanese Grand Prix
0 days 01:24:26.145000,14.4,77.0,1009.1,False,20.1,189,1.3,2025,3,Japanese Grand Prix
0 days 01:25:26.206000,14.4,77.0,1009.2,False,20.1,321,1.2,2025,3,Japanese Grand Prix
0 days 01:26:26.144000,14.4,76.0,1009.3,False,20.1,322,0.9,2025,3,Japanese Grand Prix
0 days 01:27:26.137000,14.5,77.0,1009.2,False,20.0,349,1.0,2025,3,Japanese Grand Prix
0 days 01:28:26.124000,14.4,77.0,1009.1,False,20.0,181,0.9,2025,3,Japanese Grand Prix
0 days 01:29:26.137000,14.4,77.0,1009.1,False,20.0,342,1.4,2025,3,Japanese Grand Prix
0 days 01:30:26.138000,14.4,77.0,1009.2,False,20.0,290,1.1,2025,3,Japanese Grand Prix
0 days 01:31:26.185000,14.5,77.0,1009.2,False,20.0,346,1.0,2025,3,Japanese Grand Prix
0 days 01:32:26.201000,14.5,77.0,1009.2,False,19.9,332,0.9,2025,3,Japanese Grand Prix
0 days 01:33:26.186000,14.5,77.0,1009.1,False,19.7,264,1.6,2025,3,Japanese Grand Prix
0 days 01:34:26.184000,14.4,77.0,1009.1,False,19.6,246,0.7,2025,3,Japanese Grand Prix
0 days 01:35:26.172000,14.4,77.0,1009.1,False,19.6,316,1.6,2025,3,Japanese Grand Prix
0 days 01:36:26.188000,14.4,78.0,1009.1,False,19.6,350,1.8,2025,3,Japanese Grand Prix
0 days 01:37:26.188000,14.4,77.0,1009.1,False,19.6,274,1.1,2025,3,Japanese Grand Prix
0 days 01:38:26.220000,14.4,78.0,1009.1,False,19.4,207,0.7,2025,3,Japanese Grand Prix
0 days 01:39:26.221000,14.5,78.0,1009.2,False,19.5,325,0.5,2025,3,Japanese Grand Prix
0 days 01:40:26.212000,14.5,78.0,1009.1,False,19.5,268,0.7,2025,3,Japanese Grand Prix
0 days 01:41:26.228000,14.5,78.0,1009.2,False,19.6,334,0.6,2025,3,Japanese Grand Prix
0 days 01:42:26.235000,14.6,77.0,1009.1,False,19.7,330,0.7,2025,3,Japanese Grand Prix
0 days 01:43:26.235000,14.6,77.0,1009.1,False,19.7,333,0.7,2025,3,Japanese Grand Prix
0 days 01:44:26.253000,14.5,77.0,1009.0,False,19.5,355,1.2,2025,3,Japanese Grand Prix
0 days 01:45:26.236000,14.6,77.0,1009.0,False,19.5,335,1.2,2025,3,Japanese Grand Prix
0 days 01:46:26.252000,14.6,77.0,1009.0,False,19.4,47,1.4,2025,3,Japanese Grand Prix
0 days 01:47:26.231000,14.6,77.0,1009.0,False,19.4,312,1.2,2025,3,Japanese Grand Prix
0 days 01:48:26.259000,14.5,78.0,1009.0,False,19.4,352,0.9,2025,3,Japanese Grand Prix
0 days 01:49:26.244000,14.6,77.0,1009.0,False,19.4,217,1.1,2025,3,Japanese Grand Prix
0 days 01:50:26.260000,14.5,78.0,1009.0,False,19.5,339,1.4,2025,3,Japanese Grand Prix
0 days 01:51:26.264000,14.5,78.0,1009.0,False,19.4,287,1.4,2025,3,Japanese Grand Prix
0 days 01:52:26.264000,14.4,78.0,1008.9,False,19.3,293,0.9,2025,3,Japanese Grand Prix
0 days 01:53:26.280000,14.4,77.0,1008.9,False,19.3,333,1.4,2025,3,Japanese Grand Prix
0 days 01:54:26.280000,14.5,78.0,1009.0,False,19.3,171,1.2,2025,3,Japanese Grand Prix
0 days 01:55:26.281000,14.5,77.0,1009.0,False,19.2,275,1.9,2025,3,Japanese Grand Prix
0 days 01:56:26.309000,14.5,78.0,1008.9,False,19.2,307,0.7,2025,3,Japanese Grand Prix
0 days 01:57:26.288000,14.4,78.0,1009.0,False,19.3,312,0.8,2025,3,Japanese Grand Prix
0 days 01:58:26.304000,14.5,77.0,1008.9,False,19.2,340,0.5,2025,3,Japanese Grand Prix
0 days 01:59:26.327000,14.5,77.0,1008.9,False,19.4,315,1.6,2025,3,Japanese Grand Prix
0 days 02:00:26.330000,14.5,77.0,1008.9,False,19.4,0,1.6,2025,3,Japanese Grand Prix
0 days 02:01:26.314000,14.5,78.0,1008.9,False,19.4,337,1.2,2025,3,Japanese Grand Prix
0 days 02:02:26.340000,14.5,78.0,1008.9,False,19.4,332,1.4,2025,3,Japanese Grand Prix
0 days 02:03:26.340000,14.5,77.0,1008.9,False,19.4,332,1.1,2025,3,Japanese Grand Prix
0 days 02:04:26.341000,14.5,77.0,1008.9,False,19.4,308,1.1,2025,3,Japanese Grand Prix
0 days 02:05:26.320000,14.5,77.0,1008.8,False,19.4,301,1.1,2025,3,Japanese Grand Prix
0 days 02:06:26.336000,14.5,77.0,1008.9,False,19.4,311,1.1,2025,3,Japanese Grand Prix
0 days 02:07:26.352000,14.5,77.0,1008.8,False,19.4,299,1.5,2025,3,Japanese Grand Prix
0 days 02:08:26.362000,14.6,77.0,1008.8,False,19.4,264,1.4,2025,3,Japanese Grand Prix
0 days 02:09:26.347000,14.5,77.0,1008.8,False,19.2,0,1.3,2025,3,Japanese Grand Prix
0 days 02:10:26.363000,14.6,77.0,1008.9,False,19.2,317,1.0,2025,3,Japanese Grand Prix
0 days 02:11:26.388000,14.5,77.0,1008.9,False,19.2,348,1.2,2025,3,Japanese Grand Prix
0 days 02:12:26.370000,14.6,77.0,1008.9,False,19.3,302,1.4,2025,3,Japanese Grand Prix
0 days 02:13:26.417000,14.6,77.0,1008.8,False,19.4,329,1.2,2025,3,Japanese Grand Prix
0 days 02:14:26.402000,14.6,77.0,1008.8,False,19.4,301,2.4,2025,3,Japanese Grand Prix
0 days 02:15:26.402000,14.6,77.0,1008.8,False,19.3,325,1.3,2025,3,Japanese Grand Prix
0 days 02:16:26.398000,14.7,77.0,1008.7,False,19.2,339,1.7,2025,3,Japanese Grand Prix
0 days 02:17:26.391000,14.6,76.0,1008.8,False,19.0,6,2.1,2025,3,Japanese Grand Prix
0 days 02:18:26.392000,14.6,77.0,1008.8,False,19.1,326,2.1,2025,3,Japanese Grand Prix
0 days 02:19:26.377000,14.6,77.0,1008.9,False,19.0,334,1.2,2025,3,Japanese Grand Prix
0 days 00:00:14.542000,27.9,45.0,1007.9,False,34.5,29,2.9,2025,4,Bahrain Grand Prix
0 days 00:01:14.570000,27.8,45.0,1007.9,False,34.4,9,2.9,2025,4,Bahrain Grand Prix
0 days 00:02:14.574000,27.9,45.0,1007.9,False,34.6,9,2.7,2025,4,Bahrain Grand Prix
0 days 00:03:14.590000,27.9,45.0,1007.9,False,34.4,25,3.2,2025,4,Bahrain Grand Prix
0 days 00:04:14.608000,27.8,45.0,1007.8,False,34.4,17,2.9,2025,4,Bahrain Grand Prix
0 days 00:05:14.607000,27.7,45.0,1007.9,False,34.5,13,2.7,2025,4,Bahrain Grand Prix
0 days 00:06:14.627000,27.7,45.0,1007.8,False,34.5,26,2.7,2025,4,Bahrain Grand Prix
0 days 00:07:14.609000,27.7,45.0,1007.8,False,34.8,12,2.7,2025,4,Bahrain Grand Prix
0 days 00:08:14.629000,27.6,46.0,1007.9,False,34.4,26,3.0,2025,4,Bahrain Grand Prix
0 days 00:09:14.618000,27.5,46.0,1007.8,False,34.1,26,3.4,2025,4,Bahrain Grand Prix
0 days 00:10:14.755000,27.5,46.0,1008.0,False,34.0,30,2.9,2025,4,Bahrain Grand Prix
0 days 00:11:14.626000,27.5,46.0,1008.0,False,34.0,26,3.3,2025,4,Bahrain Grand Prix
0 days 00:12:14.627000,27.5,45.0,1007.8,False,34.0,23,3.1,2025,4,Bahrain Grand Prix
0 days 00:13:14.646000,27.5,45.0,1007.9,False,33.8,17,3.4,2025,4,Bahrain Grand Prix
0 days 00:14:14.639000,27.6,45.0,1007.9,False,33.7,20,2.8,2025,4,Bahrain Grand Prix
0 days 00:15:14.638000,27.6,46.0,1007.9,False,33.8,22,2.0,2025,4,Bahrain Grand Prix
0 days 00:16:14.660000,27.6,46.0,1007.9,False,33.6,42,2.0,2025,4,Bahrain Grand Prix
0 days 00:17:14.653000,27.5,46.0,1007.9,False,33.6,18,1.8,2025,4,Bahrain Grand Prix
0 days 00:18:14.669000,27.5,46.0,1007.9,False,33.4,19,2.1,2025,4,Bahrain Grand Prix
0 days 00:19:14.686000,27.5,46.0,1007.8,False,33.4,18,2.5,2025,4,Bahrain Grand Prix
0 days 00:20:14.678000,27.5,46.0,1007.9,False,33.6,13,1.6,2025,4,Bahrain Grand Prix
0 days 00:21:14.711000,27.5,46.0,1007.9,False,33.4,9,2.6,2025,4,Bahrain Grand Prix
0 days 00:22:14.733000,27.5,46.0,1007.9,False,33.3,34,2.1,2025,4,Bahrain Grand Prix
0 days 00:23:14.728000,27.5,46.0,1008.0,False,32.9,27,1.5,2025,4,Bahrain Grand Prix
0 days 00:24:14.759000,27.6,46.0,1008.0,False,31.6,6,2.5,2025,4,Bahrain Grand Prix
0 days 00:25:14.768000,27.6,45.0,1008.0,False,33.4,0,2.4,2025,4,Bahrain Grand Prix
0 days 00:26:14.766000,27.5,45.0,1007.9,False,33.8,32,2.7,2025,4,Bahrain Grand Prix
0 days 00:27:14.793000,27.5,45.0,1007.9,False,33.5,34,2.3,2025,4,Bahrain Grand Prix
0 days 00:28:14.807000,27.5,45.0,1007.8,False,33.6,14,2.1,2025,4,Bahrain Grand Prix
0 days 00:29:14.815000,27.4,46.0,1007.9,False,33.6,28,1.8,2025,4,Bahrain Grand Prix
0 days 00:30:14.814000,27.4,46.0,1007.9,False,33.5,23,1.6,2025,4,Bahrain Grand Prix
0 days 00:31:14.813000,27.3,46.0,1007.9,False,33.4,21,1.5,2025,4,Bahrain Grand Prix
0 days 00:32:14.816000,27.3,46.0,1007.9,False,33.4,28,1.8,2025,4,Bahrain Grand Prix
0 days 00:33:14.817000,27.3,46.0,1007.9,False,33.5,31,1.5,2025,4,Bahrain Grand Prix
0 days 00:34:14.806000,27.3,46.0,1007.9,False,33.4,11,2.1,2025,4,Bahrain Grand Prix
0 days 00:35:14.817000,27.3,46.0,1007.9,False,33.1,19,2.3,2025,4,Bahrain Grand Prix
0 days 00:36:14.817000,27.3,46.0,1007.9,False,33.1,34,1.8,2025,4,Bahrain Grand Prix
0 days 00:37:14.846000,27.4,45.0,1007.9,False,33.3,8,1.9,2025,4,Bahrain Grand Prix
0 days 00:38:14.855000,27.4,44.0,1007.9,False,33.5,5,2.2,2025,4,Bahrain Grand Prix
0 days 00:39:14.890000,27.3,43.0,1007.9,False,33.4,59,2.5,2025,4,Bahrain Grand Prix
0 days 00:40:14.868000,27.3,43.0,1007.8,False,33.4,26,3.0,2025,4,Bahrain Grand Prix
0 days 00:41:14.871000,27.3,43.0,1007.9,False,33.2,8,2.5,2025,4,Bahrain Grand Prix
0 days 00:42:14.868000,27.2,43.0,1007.8,False,33.1,16,2.8,2025,4,Bahrain Grand Prix
0 days 00:43:14.892000,27.2,43.0,1007.9,False,33.0,11,2.2,2025,4,Bahrain Grand Prix
0 days 00:44:14.872000,27.3,43.0,1007.9,False,33.0,29,3.0,2025,4,Bahrain Grand Prix
