Season,RoundNumber,RaceName,Driver,Team,NumPitStops,GridPosition_Est,AvgEarlyPace,PaceStdDev,TireDegSlope,AvgAirTemp,AvgTrackTemp,AvgHumidity,RainDetected,StartTyre_HARD,StartTyre_INTERMEDIATE,StartTyre_MEDIUM,StartTyre_SOFT
2025,20,Mexico City Grand Prix,HAM,Ferrari,2,3.0,83.394,1.5567505534652244,-0.3042913907284774,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,False,True
2025,20,Mexico City Grand Prix,LEC,Ferrari,1,2.0,83.13762500000001,1.3359916528289302,-0.26287086092715284,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,False,True
2025,20,Mexico City Grand Prix,BEA,Haas F1 Team,2,6.0,83.782625,2.116723069645961,-0.4037980132450323,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,False,True
2025,20,Mexico City Grand Prix,OCO,Haas F1 Team,1,10.0,84.50874999999999,2.6731243758140817,-0.46746357615893996,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,False,True
2025,20,Mexico City Grand Prix,BOR,Kick Sauber,1,13.0,84.982,3.1102192848736565,-0.5586754966887418,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,True,False
2025,20,Mexico City Grand Prix,HUL,Kick Sauber,0,17.0,85.91262499999999,3.905805932473202,-0.8017185430463574,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,False,True
2025,20,Mexico City Grand Prix,NOR,McLaren,1,1.0,82.80137500000001,0.8239576857200501,-0.18592384105960205,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,False,True
2025,20,Mexico City Grand Prix,PIA,McLaren,2,9.0,84.349625,2.562663343226005,-0.45591721854304584,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,False,True
2025,20,Mexico City Grand Prix,ANT,Mercedes,2,7.0,83.981875,2.275111076566217,-0.4063079470198681,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,False,True
2025,20,Mexico City Grand Prix,RUS,Mercedes,2,5.0,83.79925,1.8925900431494862,-0.30849668874172165,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,False,True
2025,20,Mexico City Grand Prix,HAD,Racing Bulls,1,11.0,84.71975,2.82401764209382,-0.45399337748344415,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,True,False
2025,20,Mexico City Grand Prix,LAW,Racing Bulls,1,14.0,89.99133333333333,4.425833405510577,-2.89657142857143,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,False,True
2025,20,Mexico City Grand Prix,TSU,Red Bull Racing,1,8.0,84.290125,2.407984957089939,-0.40571854304635774,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,True,False
2025,20,Mexico City Grand Prix,VER,Red Bull Racing,1,4.0,83.63437499999999,1.7136188055440678,-0.28809602649006616,26.405555555555555,50.588271604938264,23.234567901234566,False,False,False,True,False
