Season,RoundNumber,RaceName,CircuitLocation,Driver,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime_Sec,Sector1Time_Sec,Sector2Time_Sec,Sector3Time_Sec,PitInTime,PitOutTime,TrackStatus,IsAccurate
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,8.0,1.0,SOFT,8.0,True,98.67,29.233,41.667,27.77,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,9.0,1.0,SOFT,9.0,True,98.79,29.195,41.722,27.873,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,10.0,1.0,SOFT,10.0,True,98.81,29.277,41.678,27.855,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,11.0,1.0,SOFT,11.0,True,98.647,29.197,41.814,27.636,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,12.0,1.0,SOFT,12.0,True,99.065,29.267,41.927,27.871,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,13.0,1.0,SOFT,13.0,True,98.954,29.333,41.869,27.752,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,14.0,1.0,SOFT,14.0,True,98.977,29.335,41.879,27.763,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,15.0,1.0,SOFT,15.0,True,98.242,29.133,41.532,27.577,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,16.0,1.0,SOFT,16.0,True,99.034,29.352,41.952,27.73,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,17.0,1.0,SOFT,17.0,True,98.675,29.3,41.751,27.624,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,18.0,1.0,SOFT,18.0,True,98.589,29.295,41.724,27.57,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,19.0,1.0,SOFT,19.0,True,98.608,29.294,41.66,27.654,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,20.0,1.0,SOFT,20.0,True,98.292,29.22,41.515,27.557,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,21.0,1.0,SOFT,21.0,True,98.477,29.269,41.644,27.564,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,22.0,1.0,SOFT,22.0,True,98.499,29.19,41.78,27.529,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,23.0,1.0,SOFT,23.0,True,98.526,29.142,41.78,27.604,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,24.0,1.0,SOFT,24.0,True,98.498,29.213,41.739,27.546,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,25.0,1.0,SOFT,25.0,True,98.808,29.215,42.037,27.556,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,26.0,1.0,SOFT,26.0,True,98.605,29.215,41.848,27.542,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,27.0,1.0,SOFT,27.0,True,98.79,29.2,41.991,27.599,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,28.0,1.0,SOFT,28.0,True,98.31,29.101,41.81,27.399,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,29.0,1.0,SOFT,29.0,True,98.407,29.199,41.707,27.501,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,30.0,1.0,SOFT,30.0,True,98.683,29.291,41.863,27.529,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,31.0,1.0,SOFT,31.0,True,98.645,29.247,41.851,27.547,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,32.0,1.0,SOFT,32.0,True,99.025,29.18,41.85,27.995,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,33.0,1.0,SOFT,33.0,True,98.878,29.21,42.07,27.598,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,34.0,1.0,SOFT,34.0,True,99.264,29.257,42.204,27.803,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,35.0,1.0,SOFT,35.0,True,99.085,29.382,42.07,27.633,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,36.0,1.0,SOFT,36.0,True,99.048,29.304,42.04,27.704,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,37.0,1.0,SOFT,37.0,True,99.727,29.3,42.511,27.916,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,38.0,1.0,SOFT,38.0,True,105.618,29.312,42.537,33.769,0 days 01:57:52.398000,,1,False
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,39.0,2.0,MEDIUM,2.0,False,114.524,46.033,41.194,27.297,,0 days 01:58:16.266000,1,False
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,40.0,2.0,MEDIUM,3.0,False,97.21,28.782,41.093,27.335,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,41.0,2.0,MEDIUM,4.0,False,99.689,30.098,42.297,27.294,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,42.0,2.0,MEDIUM,5.0,False,97.792,28.928,41.432,27.432,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,43.0,2.0,MEDIUM,6.0,False,97.57,28.819,41.334,27.417,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,44.0,2.0,MEDIUM,7.0,False,101.327,28.41,41.953,30.964,,,12,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,45.0,2.0,MEDIUM,8.0,False,97.661,28.682,41.697,27.282,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,46.0,2.0,MEDIUM,9.0,False,98.761,28.85,41.503,28.408,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,47.0,2.0,MEDIUM,10.0,False,100.366,28.72,41.486,30.16,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,48.0,2.0,MEDIUM,11.0,False,98.112,29.318,41.343,27.451,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,49.0,2.0,MEDIUM,12.0,False,97.239,28.601,41.108,27.53,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,50.0,2.0,MEDIUM,13.0,False,100.093,28.812,42.203,29.078,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,51.0,2.0,MEDIUM,14.0,False,98.283,28.919,40.945,28.419,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,52.0,2.0,MEDIUM,15.0,False,97.392,28.704,41.153,27.535,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,53.0,2.0,MEDIUM,16.0,False,97.307,28.538,41.518,27.251,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,54.0,2.0,MEDIUM,17.0,False,97.123,28.746,40.967,27.41,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,55.0,2.0,MEDIUM,18.0,False,97.937,28.579,42.343,27.015,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,56.0,2.0,MEDIUM,19.0,False,96.867,28.711,41.002,27.154,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,57.0,2.0,MEDIUM,20.0,False,97.291,28.341,41.31,27.64,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,58.0,2.0,MEDIUM,21.0,False,96.324,28.712,40.661,26.951,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,59.0,2.0,MEDIUM,22.0,False,96.053,28.542,40.476,27.035,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,60.0,2.0,MEDIUM,23.0,False,95.851,28.481,40.443,26.927,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,STR,Aston Martin,61.0,2.0,MEDIUM,24.0,False,96.0,28.424,40.553,27.023,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,1.0,1.0,MEDIUM,1.0,True,116.76,,47.458,29.737,,0 days 00:55:08.635000,1,False
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,2.0,1.0,MEDIUM,2.0,True,102.374,30.026,43.752,28.596,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,3.0,1.0,MEDIUM,3.0,True,100.171,29.272,42.583,28.316,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,4.0,1.0,MEDIUM,4.0,True,100.091,29.541,42.369,28.181,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,5.0,1.0,MEDIUM,5.0,True,99.142,29.157,41.977,28.008,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,6.0,1.0,MEDIUM,6.0,True,100.67,29.265,42.985,28.42,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,7.0,1.0,MEDIUM,7.0,True,99.483,29.525,42.037,27.921,,,12,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,8.0,1.0,MEDIUM,8.0,True,99.48,29.272,42.138,28.07,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,9.0,1.0,MEDIUM,9.0,True,99.185,29.277,41.999,27.909,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,10.0,1.0,MEDIUM,10.0,True,98.941,29.192,41.869,27.88,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,11.0,1.0,MEDIUM,11.0,True,98.758,29.038,41.816,27.904,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,12.0,1.0,MEDIUM,12.0,True,99.603,29.17,42.093,28.34,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,13.0,1.0,MEDIUM,13.0,True,100.215,29.519,42.677,28.019,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,14.0,1.0,MEDIUM,14.0,True,98.819,29.211,41.956,27.652,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,15.0,1.0,MEDIUM,15.0,True,99.028,29.176,41.925,27.927,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,16.0,1.0,MEDIUM,16.0,True,98.507,29.135,41.668,27.704,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,17.0,1.0,MEDIUM,17.0,True,98.427,29.142,41.662,27.623,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,18.0,1.0,MEDIUM,18.0,True,98.647,29.183,41.719,27.745,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,19.0,1.0,MEDIUM,19.0,True,98.389,29.18,41.568,27.641,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,20.0,1.0,MEDIUM,20.0,True,98.469,29.17,41.596,27.703,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,21.0,1.0,MEDIUM,21.0,True,98.668,28.822,41.944,27.902,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,22.0,1.0,MEDIUM,22.0,True,98.446,28.874,41.935,27.637,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,23.0,1.0,MEDIUM,23.0,True,98.445,28.951,41.933,27.561,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,24.0,1.0,MEDIUM,24.0,True,98.64,28.819,42.125,27.696,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,25.0,1.0,MEDIUM,25.0,True,97.975,28.938,41.509,27.528,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,26.0,1.0,MEDIUM,26.0,True,99.363,29.026,41.445,28.892,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,27.0,1.0,MEDIUM,27.0,True,98.21,29.083,41.668,27.459,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,28.0,1.0,MEDIUM,28.0,True,97.694,28.918,41.418,27.358,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,29.0,1.0,MEDIUM,29.0,True,97.84,28.935,41.534,27.371,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,30.0,1.0,MEDIUM,30.0,True,97.733,28.889,41.344,27.5,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,31.0,1.0,MEDIUM,31.0,True,97.831,28.878,41.536,27.417,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,32.0,1.0,MEDIUM,32.0,True,98.089,28.886,41.575,27.628,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,33.0,1.0,MEDIUM,33.0,True,98.36,28.999,41.756,27.605,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,34.0,1.0,MEDIUM,34.0,True,98.286,28.957,41.714,27.615,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,35.0,1.0,MEDIUM,35.0,True,98.601,28.974,41.913,27.714,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,36.0,1.0,MEDIUM,36.0,True,98.579,29.045,41.946,27.588,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,37.0,1.0,MEDIUM,37.0,True,98.951,29.122,42.022,27.807,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,38.0,1.0,MEDIUM,38.0,True,99.303,29.35,42.195,27.758,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,39.0,1.0,MEDIUM,39.0,True,98.886,29.038,42.233,27.615,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,40.0,1.0,MEDIUM,40.0,True,98.624,29.161,42.004,27.459,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,41.0,1.0,MEDIUM,41.0,True,98.657,29.054,41.857,27.746,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,42.0,1.0,MEDIUM,42.0,True,108.02,29.061,44.963,33.996,0 days 02:04:32.477000,,1,False
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,43.0,2.0,SOFT,1.0,True,116.997,47.001,42.64,27.356,,0 days 02:04:58.212000,1,False
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,44.0,2.0,SOFT,2.0,True,96.556,28.499,41.036,27.021,,,12,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,45.0,2.0,SOFT,3.0,True,95.961,28.21,40.742,27.009,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,46.0,2.0,SOFT,4.0,True,96.606,28.125,41.333,27.148,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,47.0,2.0,SOFT,5.0,True,98.313,28.334,41.514,28.465,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,48.0,2.0,SOFT,6.0,True,99.502,30.143,41.994,27.365,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,49.0,2.0,SOFT,7.0,True,98.154,28.636,41.86,27.658,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,50.0,2.0,SOFT,8.0,True,100.751,28.726,42.786,29.239,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,51.0,2.0,SOFT,9.0,True,98.346,29.129,41.772,27.445,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,52.0,2.0,SOFT,10.0,True,96.648,28.436,41.166,27.046,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,53.0,2.0,SOFT,11.0,True,95.882,28.401,40.513,26.968,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,54.0,2.0,SOFT,12.0,True,96.848,28.383,41.226,27.239,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,55.0,2.0,SOFT,13.0,True,98.183,28.36,42.622,27.201,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,56.0,2.0,SOFT,14.0,True,96.706,28.381,41.219,27.106,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,57.0,2.0,SOFT,15.0,True,97.719,28.362,41.447,27.91,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,58.0,2.0,SOFT,16.0,True,96.822,28.741,41.105,26.976,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,59.0,2.0,SOFT,17.0,True,95.792,28.478,40.473,26.841,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,60.0,2.0,SOFT,18.0,True,95.648,28.334,40.528,26.786,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,ALB,Williams,61.0,2.0,SOFT,19.0,True,95.893,28.099,40.632,27.162,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,1.0,1.0,MEDIUM,1.0,True,111.941,,46.282,29.165,,,1,False
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,2.0,1.0,MEDIUM,2.0,True,101.671,29.86,43.218,28.593,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,3.0,1.0,MEDIUM,3.0,True,99.832,29.144,42.427,28.261,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,4.0,1.0,MEDIUM,4.0,True,99.536,29.108,42.411,28.017,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,5.0,1.0,MEDIUM,5.0,True,98.772,28.899,41.979,27.894,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,6.0,1.0,MEDIUM,6.0,True,98.838,28.982,41.984,27.872,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,7.0,1.0,MEDIUM,7.0,True,98.827,29.27,41.725,27.832,,,12,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,8.0,1.0,MEDIUM,8.0,True,98.966,28.946,42.052,27.968,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,9.0,1.0,MEDIUM,9.0,True,98.559,28.938,41.709,27.912,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,10.0,1.0,MEDIUM,10.0,True,98.379,28.838,41.717,27.824,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,11.0,1.0,MEDIUM,11.0,True,98.614,28.896,41.8,27.918,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,12.0,1.0,MEDIUM,12.0,True,99.222,29.198,42.001,28.023,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,13.0,1.0,MEDIUM,13.0,True,98.886,29.209,41.754,27.923,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,14.0,1.0,MEDIUM,14.0,True,98.787,29.279,41.567,27.941,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,15.0,1.0,MEDIUM,15.0,True,99.272,29.31,41.834,28.128,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,16.0,1.0,MEDIUM,16.0,True,98.943,29.2,41.8,27.943,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,17.0,1.0,MEDIUM,17.0,True,98.696,29.23,41.598,27.868,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,18.0,1.0,MEDIUM,18.0,True,98.548,29.138,41.715,27.695,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,19.0,1.0,MEDIUM,19.0,True,98.38,29.156,41.511,27.713,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,20.0,1.0,MEDIUM,20.0,True,98.5,29.126,41.527,27.847,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,21.0,1.0,MEDIUM,21.0,True,98.554,29.119,41.662,27.773,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,22.0,1.0,MEDIUM,22.0,True,98.842,29.244,41.719,27.879,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,23.0,1.0,MEDIUM,23.0,True,98.724,29.09,41.814,27.82,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,24.0,1.0,MEDIUM,24.0,True,98.386,29.026,41.551,27.809,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,25.0,1.0,MEDIUM,25.0,True,99.052,29.213,42.118,27.721,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,26.0,1.0,MEDIUM,26.0,True,98.362,29.076,41.561,27.725,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,27.0,1.0,MEDIUM,27.0,True,98.546,29.101,41.636,27.809,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,28.0,1.0,MEDIUM,28.0,True,98.103,29.04,41.475,27.588,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,29.0,1.0,MEDIUM,29.0,True,98.48,29.085,41.552,27.843,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,30.0,1.0,MEDIUM,30.0,True,98.341,29.071,41.567,27.703,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,31.0,1.0,MEDIUM,31.0,True,98.312,29.048,41.568,27.696,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,32.0,1.0,MEDIUM,32.0,True,98.337,29.024,41.603,27.71,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,33.0,1.0,MEDIUM,33.0,True,98.26,29.08,41.511,27.669,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,34.0,1.0,MEDIUM,34.0,True,98.362,29.062,41.575,27.725,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,35.0,1.0,MEDIUM,35.0,True,98.486,29.096,41.699,27.691,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,36.0,1.0,MEDIUM,36.0,True,98.678,29.132,41.893,27.653,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,37.0,1.0,MEDIUM,37.0,True,98.795,29.252,41.835,27.708,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,38.0,1.0,MEDIUM,38.0,True,99.014,29.157,42.041,27.816,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,39.0,1.0,MEDIUM,39.0,True,98.83,29.194,41.787,27.849,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,40.0,1.0,MEDIUM,40.0,True,99.313,29.263,42.075,27.975,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,41.0,1.0,MEDIUM,41.0,True,99.005,29.123,41.983,27.899,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,42.0,1.0,MEDIUM,42.0,True,98.818,29.223,41.773,27.822,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,43.0,1.0,MEDIUM,43.0,True,99.18,29.28,42.075,27.825,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,44.0,1.0,MEDIUM,44.0,True,99.498,29.36,42.133,28.005,,,12,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,45.0,1.0,MEDIUM,45.0,True,99.003,29.275,42.062,27.666,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,46.0,1.0,MEDIUM,46.0,True,99.352,29.284,42.291,27.777,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,47.0,1.0,MEDIUM,47.0,True,100.79,29.244,42.55,28.996,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,48.0,1.0,MEDIUM,48.0,True,106.869,29.646,43.072,34.151,0 days 02:14:19.560000,,1,False
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,49.0,2.0,SOFT,1.0,True,115.656,46.781,41.345,27.53,,0 days 02:14:43.743000,1,False
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,50.0,2.0,SOFT,2.0,True,101.289,28.415,42.995,29.879,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,51.0,2.0,SOFT,3.0,True,98.14,29.226,41.166,27.748,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,52.0,2.0,SOFT,4.0,True,97.829,28.823,41.376,27.63,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,53.0,2.0,SOFT,5.0,True,95.96,28.534,40.368,27.058,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,54.0,2.0,SOFT,6.0,True,97.325,28.375,41.701,27.249,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,55.0,2.0,SOFT,7.0,True,96.199,28.467,40.59,27.142,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,56.0,2.0,SOFT,8.0,True,96.874,28.464,41.25,27.16,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,57.0,2.0,SOFT,9.0,True,97.322,28.344,41.336,27.642,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,58.0,2.0,SOFT,10.0,True,97.891,28.892,41.896,27.103,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,59.0,2.0,SOFT,11.0,True,96.065,28.486,40.439,27.14,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,60.0,2.0,SOFT,12.0,True,95.86,28.408,40.484,26.968,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,LAW,Racing Bulls,61.0,2.0,SOFT,13.0,True,95.641,28.208,40.587,26.846,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,COL,Alpine,1.0,1.0,SOFT,1.0,True,112.427,,46.412,29.19,,,1,False
2025,18,Singapore Grand Prix,Marina Bay,COL,Alpine,2.0,1.0,SOFT,2.0,True,101.923,29.949,43.412,28.562,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,COL,Alpine,3.0,1.0,SOFT,3.0,True,99.789,29.051,42.656,28.082,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,COL,Alpine,4.0,1.0,SOFT,4.0,True,99.604,29.062,42.508,28.034,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,COL,Alpine,5.0,1.0,SOFT,5.0,True,98.907,28.938,42.088,27.881,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,COL,Alpine,6.0,1.0,SOFT,6.0,True,99.039,28.921,42.246,27.872,,,1,True
2025,18,Singapore Grand Prix,Marina Bay,COL,Alpine,7.0,1.0,SOFT,7.0,True,98.844,28.89,42.309,27.645,,,12,True
